# manifest_id	toefl-2026-missing-audio-manifest
# manifest_version	2026-08-20.v1
# scope	400_new_files_only;260_existing_mp3_preserved
# generation_authorized	no
media_id	set_id	section	module	task	source_item_ids	planned_url	source_ref	script_sha256	source_script_characters	billable_characters	words	request_segments	speaker_labels	declared_voice_roles	cast_profiles	target_profile	sample_candidate	media_status	approval_status
media:toefl:set-18:listening-m1-choose-7	set-18	listening	listening-1	choose-response	item:t18-l-m1-cr7-v1	/audio/toefl/set-18/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m1-choose-7	60e30da984b26d62b41e2ee2649d602cec8f1e8c17c5a25e7dafc2cc91eaa8cc	52	52	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m1-choose-8	set-18	listening	listening-1	choose-response	item:t18-l-m1-cr8-v1	/audio/toefl/set-18/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m1-choose-8	7cdced59967fe6bf0ace44e15718a9eb112be641d5fac5ca324095f1a4f6686c	51	51	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-academic-talk	set-18	listening	listening-2	academic-talk	item:t18-l-m2-at1-v1;item:t18-l-m2-at2-v1;item:t18-l-m2-at3-v1;item:t18-l-m2-at4-v1	/audio/toefl/set-18/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-academic-talk	4c0cf0ff7aa80ad471dd6bf5901c2caf8ff0aa4c55d00e020b793cfd055f6117	1425	1414	202	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-announcement	set-18	listening	listening-2	announcement	item:t18-l-m2-an1-v1;item:t18-l-m2-an2-v1	/audio/toefl/set-18/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-announcement	ce3d6f3377ecb39d3ce7934a5b0ac337c81c725133c6f351123ad798d24f2025	489	478	65	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-choose-1	set-18	listening	listening-2	choose-response	item:t18-l-m2-cr1-v1	/audio/toefl/set-18/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-choose-1	efe806c8c05bac99d01ab2b66fa40011fde998eb1eaea4673afe38fcaee5a201	37	37	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-choose-2	set-18	listening	listening-2	choose-response	item:t18-l-m2-cr2-v1	/audio/toefl/set-18/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-choose-2	b021fd3bcfa0ca4da8da14852eae719934bc3dddef27f0c7748fc621ea6a214b	57	57	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-choose-3	set-18	listening	listening-2	choose-response	item:t18-l-m2-cr3-v1	/audio/toefl/set-18/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-choose-3	7bfdcc01395a65103b46b7334bb673fab88136a0416638d98ccd55f25a86e06a	44	44	6	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-choose-4	set-18	listening	listening-2	choose-response	item:t18-l-m2-cr4-v1	/audio/toefl/set-18/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-choose-4	2944b9b128d21c9881dea80f6ee7a2ec121181b016ae965d7a0a253153d0b7de	54	54	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-choose-5	set-18	listening	listening-2	choose-response	item:t18-l-m2-cr5-v1	/audio/toefl/set-18/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-choose-5	4221ed92a2da5eb8092dfbe96941fd8bcdbe05e36ca9da97631d186dbbb3be15	46	46	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-choose-6	set-18	listening	listening-2	choose-response	item:t18-l-m2-cr6-v1	/audio/toefl/set-18/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-choose-6	db06e92eba2e2ba408446d6603a7ef77276b7bd03e2d57a4864c2d3850058510	52	52	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-choose-7	set-18	listening	listening-2	choose-response	item:t18-l-m2-cr7-v1	/audio/toefl/set-18/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-choose-7	a4fc1813b60aa69675b587467650503d422df0782ba41bc355b7a99d7aa27032	50	50	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-choose-8	set-18	listening	listening-2	choose-response	item:t18-l-m2-cr8-v1	/audio/toefl/set-18/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-choose-8	7a9a1832fa58ce1ed29d9ff79332e9c3366990cb84de9675e69489f9b80934a0	52	52	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m2-conversation	set-18	listening	listening-2	conversation	item:t18-l-m2-cv1-v1;item:t18-l-m2-cv2-v1	/audio/toefl/set-18/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m2-conversation	41f34e88f3cc46518f6824b1ad7e9c38546ec5b702e25ad9eb582c52aed4f9ab	474	414	78	4	STUDENT;BOX OFFICE STAFF	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:speaking-interview-1	set-18	speaking	speaking	take-an-interview	t18-s-iv1	/audio/toefl/set-18/interview-1.mp3	src/data/mocks/toefl-set-18.ts#t18-s-iv1	13feb355e6859ecdac8781655fd66aff8094d209504bd8ec0ff775a5982f09cd	112	112	22	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:speaking-interview-2	set-18	speaking	speaking	take-an-interview	t18-s-iv2	/audio/toefl/set-18/interview-2.mp3	src/data/mocks/toefl-set-18.ts#t18-s-iv2	a69200f1d953cb94dedf5dab43b51ba514b6b2a5bcf8a692c015ddf60ae194ce	140	140	27	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:speaking-interview-3	set-18	speaking	speaking	take-an-interview	t18-s-iv3	/audio/toefl/set-18/interview-3.mp3	src/data/mocks/toefl-set-18.ts#t18-s-iv3	a6044a2bb8cf4a5df17c8f1938b6f327ef17a4d61b492c8e15e2c5c14c145ee6	145	145	26	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:speaking-interview-4	set-18	speaking	speaking	take-an-interview	t18-s-iv4	/audio/toefl/set-18/interview-4.mp3	src/data/mocks/toefl-set-18.ts#t18-s-iv4	0e092ceb383d1cb480bc1ecec69137004154dd2b08f29b4b91d93de0fc220d3f	136	136	21	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:speaking-repeat-6	set-18	speaking	speaking	listen-and-repeat	t18-s-rp6	/audio/toefl/set-18/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t18-s-rp6	ca5227278ef95d8efbe5e4ecb6135cae6c371fda8f5a2918e113eb1cb5c72569	108	108	15	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:speaking-repeat-7	set-18	speaking	speaking	listen-and-repeat	t18-s-rp7	/audio/toefl/set-18/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t18-s-rp7	8660ebc8b11591f0b13da13aef3c5f68efba20d783badde3ec61eecfc5863c74	129	129	19	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m1-choose-6	set-19	listening	listening-1	choose-response	item:t19-l-m1-cr6-v1	/audio/toefl/set-19/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m1-choose-6	ff01ba16b72395b0ed23930b1b8c8bba2769029d2868efcfd2f9c0c5af2336e7	49	49	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m1-choose-7	set-19	listening	listening-1	choose-response	item:t19-l-m1-cr7-v1	/audio/toefl/set-19/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m1-choose-7	4ab9e30ca56424e10b688b14d025da0722fc9bcdb5d5c527e57af46407a06091	55	55	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m1-choose-8	set-19	listening	listening-1	choose-response	item:t19-l-m1-cr8-v1	/audio/toefl/set-19/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m1-choose-8	4115b5ccd79cdfc28c45edf4fd171bf7def335f12a23044f497746161c7b0e4d	53	53	11	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-academic-talk	set-19	listening	listening-2	academic-talk	item:t19-l-m2-at1-v1;item:t19-l-m2-at2-v1;item:t19-l-m2-at3-v1;item:t19-l-m2-at4-v1	/audio/toefl/set-19/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-academic-talk	ca048a78e3d69ad8a01ed2291a599b084f2f44f6db931bf5a866089063e41e30	1326	1315	196	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-announcement	set-19	listening	listening-2	announcement	item:t19-l-m2-an1-v1;item:t19-l-m2-an2-v1	/audio/toefl/set-19/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-announcement	0c1c7ff05ce57be1c6c12570b93c82d63322b3ce07615122b5fa414fa100eda8	436	425	68	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-choose-1	set-19	listening	listening-2	choose-response	item:t19-l-m2-cr1-v1	/audio/toefl/set-19/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-choose-1	a34da0c5b99051a0e0ecb26a6c765907eabac316f8324333581dc620f117a914	46	46	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-choose-2	set-19	listening	listening-2	choose-response	item:t19-l-m2-cr2-v1	/audio/toefl/set-19/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-choose-2	e949af1e902600c8369561cb683d0368edc9cb512ea4239c8468b100d02951d2	56	56	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-choose-3	set-19	listening	listening-2	choose-response	item:t19-l-m2-cr3-v1	/audio/toefl/set-19/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-choose-3	f1f580a3fb6f7b3102ef0305dc5ea2255d9f5602e790da733e09575f9bdd400e	57	57	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-choose-4	set-19	listening	listening-2	choose-response	item:t19-l-m2-cr4-v1	/audio/toefl/set-19/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-choose-4	8116dfbe5861fa9349d5b0cc8559c55ca75cb0b1d74e78e158a00fef6a810147	47	47	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-choose-5	set-19	listening	listening-2	choose-response	item:t19-l-m2-cr5-v1	/audio/toefl/set-19/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-choose-5	c252833c0e30dffcad00b5a51f86b11af632ed3247a07daf754e55c351d5fd4c	47	47	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-choose-6	set-19	listening	listening-2	choose-response	item:t19-l-m2-cr6-v1	/audio/toefl/set-19/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-choose-6	aed2ed8ccd54b4c9552a7dee13a72fd3aadaedf98fab8e6640f895bc729dc1ab	51	51	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-choose-7	set-19	listening	listening-2	choose-response	item:t19-l-m2-cr7-v1	/audio/toefl/set-19/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-choose-7	c0ba2731091905846370b3e0ce19660ce775ffe2f25fe55402ba8dcf7ffd41c4	47	47	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-choose-8	set-19	listening	listening-2	choose-response	item:t19-l-m2-cr8-v1	/audio/toefl/set-19/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-choose-8	d891a685a1910ed78a62c40e5f06f125844ea15c8b89e20121e3c97cb647d9fb	49	49	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:listening-m2-conversation	set-19	listening	listening-2	conversation	item:t19-l-m2-cv1-v1;item:t19-l-m2-cv2-v1	/audio/toefl/set-19/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-19:listening-m2-conversation	d4e6f78bb70cdf14a5efe880fd1a50bc8e87a9c660219b1d988ce4d4babd1512	522	474	83	4	STUDENT;SUPERVISOR	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:speaking-interview-1	set-19	speaking	speaking	take-an-interview	t19-s-iv1	/audio/toefl/set-19/interview-1.mp3	src/data/mocks/toefl-set-19.ts#t19-s-iv1	406284e66cb41309389858e5c45c9e60806b32d30fa1050b3c1c3a356aa084f7	96	96	20	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:speaking-interview-2	set-19	speaking	speaking	take-an-interview	t19-s-iv2	/audio/toefl/set-19/interview-2.mp3	src/data/mocks/toefl-set-19.ts#t19-s-iv2	9479f297015b1c4cbb3a95d938e12f49d1671556c8dbb57e6c9a74d679865b06	145	145	29	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:speaking-interview-3	set-19	speaking	speaking	take-an-interview	t19-s-iv3	/audio/toefl/set-19/interview-3.mp3	src/data/mocks/toefl-set-19.ts#t19-s-iv3	5b961c3479fb0322286626d08f049515463ad82cd884548df341f5a56b8a086e	171	171	30	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:speaking-interview-4	set-19	speaking	speaking	take-an-interview	t19-s-iv4	/audio/toefl/set-19/interview-4.mp3	src/data/mocks/toefl-set-19.ts#t19-s-iv4	fd95791616bb3f104450e910d85fe1f954a40d7d10609fdbbef2cbd545b69de6	111	111	17	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:speaking-repeat-6	set-19	speaking	speaking	listen-and-repeat	t19-s-rp6	/audio/toefl/set-19/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t19-s-rp6	42849aa0259b4c53031dc9e94c84f820b88bb63df73ec009618b04ffeec70e4f	92	92	16	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-19:speaking-repeat-7	set-19	speaking	speaking	listen-and-repeat	t19-s-rp7	/audio/toefl/set-19/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t19-s-rp7	d5e2597e636d82bc67c04393839de569902267d0f930d65c8d0ee4855394b1bf	133	133	22	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m1-choose-6	set-20	listening	listening-1	choose-response	item:t20-l-m1-cr6-v1	/audio/toefl/set-20/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m1-choose-6	939ba429aa2ce34fa7d431b27b596b607c247a73b8ed92a92621dfcb12ab92d5	60	60	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m1-choose-7	set-20	listening	listening-1	choose-response	item:t20-l-m1-cr7-v1	/audio/toefl/set-20/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m1-choose-7	ddc6f8e7adb1bf47ec98e579123e64435d05edf3ef6a026fa302c551c76a8909	40	40	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m1-choose-8	set-20	listening	listening-1	choose-response	item:t20-l-m1-cr8-v1	/audio/toefl/set-20/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m1-choose-8	06fe51005d55b08af71ee2789c5d8c796922bfa6981793dd23974ea208c4bf41	40	40	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-academic-talk	set-20	listening	listening-2	academic-talk	item:t20-l-m2-at1-v1;item:t20-l-m2-at2-v1;item:t20-l-m2-at3-v1;item:t20-l-m2-at4-v1	/audio/toefl/set-20/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-academic-talk	9ded7cc085e5a8797851e8714f85c723d2bef2495193cf2bbabd05368f6be480	1333	1322	190	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-announcement	set-20	listening	listening-2	announcement	item:t20-l-m2-an1-v1;item:t20-l-m2-an2-v1	/audio/toefl/set-20/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-announcement	b17172c96210811217a5e979b1f3ceb74198debc5ceb1f32242923fdcd36995c	412	401	66	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-choose-1	set-20	listening	listening-2	choose-response	item:t20-l-m2-cr1-v1	/audio/toefl/set-20/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-choose-1	f8e197b4e60df521d8572da6e313a2411e53bb4125594969e85a1f12707a20cc	45	45	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-choose-2	set-20	listening	listening-2	choose-response	item:t20-l-m2-cr2-v1	/audio/toefl/set-20/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-choose-2	de99e8c21bf0d29ed3197a7a809c151d64768dfaa781ebab92ee6692de9b96ad	53	53	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-choose-3	set-20	listening	listening-2	choose-response	item:t20-l-m2-cr3-v1	/audio/toefl/set-20/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-choose-3	032917c62b304c2ba54e8c5bfc4ca7ca5161df8e970886ea9538bd15915aa1cb	53	53	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-choose-4	set-20	listening	listening-2	choose-response	item:t20-l-m2-cr4-v1	/audio/toefl/set-20/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-choose-4	84f763d9878d063cd987bfc678d82f357eeafcf026c130746a0c28584ad04e85	64	64	13	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-choose-5	set-20	listening	listening-2	choose-response	item:t20-l-m2-cr5-v1	/audio/toefl/set-20/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-choose-5	4d5a1d69366dafd0ae96de6912813a7c5a3f31fff1bd29d2bb6c0ac5e1a8515e	46	46	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-choose-6	set-20	listening	listening-2	choose-response	item:t20-l-m2-cr6-v1	/audio/toefl/set-20/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-choose-6	ea645e867ced718d3ea0453166544a1ccbbfd0b0d3cfdbc0ecb6afad12992eb5	46	46	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-choose-7	set-20	listening	listening-2	choose-response	item:t20-l-m2-cr7-v1	/audio/toefl/set-20/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-choose-7	708be268efdb45ed487892c7a14f6260c31fedcf9ebbf8c0e614e75022460bed	45	45	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-choose-8	set-20	listening	listening-2	choose-response	item:t20-l-m2-cr8-v1	/audio/toefl/set-20/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-choose-8	6e0db71c3078414865145284d8002d4066256b8ea55eb5d869762dba50605156	52	52	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:listening-m2-conversation	set-20	listening	listening-2	conversation	item:t20-l-m2-cv1-v1;item:t20-l-m2-cv2-v1	/audio/toefl/set-20/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-20:listening-m2-conversation	744348acc7c5a7a7809e7a2bffa7c25ad265dca0dad49eef9afcba58a710c364	522	458	78	4	STUDENT;EVENTS COORDINATOR	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:speaking-interview-1	set-20	speaking	speaking	take-an-interview	t20-s-iv1	/audio/toefl/set-20/interview-1.mp3	src/data/mocks/toefl-set-20.ts#t20-s-iv1	80ca0128bef668347b71a8cb89013b362216f19307dd48cd0297af620c6edeb4	99	99	21	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:speaking-interview-2	set-20	speaking	speaking	take-an-interview	t20-s-iv2	/audio/toefl/set-20/interview-2.mp3	src/data/mocks/toefl-set-20.ts#t20-s-iv2	0bf52388131fb25eb465e395ecaa92000630ca05582d319aa287d3272d63e897	148	148	27	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:speaking-interview-3	set-20	speaking	speaking	take-an-interview	t20-s-iv3	/audio/toefl/set-20/interview-3.mp3	src/data/mocks/toefl-set-20.ts#t20-s-iv3	70ddc552c755b52d404ae55f33a0cb7e38d9fbf484e9130ea1bf9b0392b1f341	175	175	29	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-20:speaking-interview-4	set-20	speaking	speaking	take-an-interview	t20-s-iv4	/audio/toefl/set-20/interview-4.mp3	src/data/mocks/toefl-set-20.ts#t20-s-iv4	f2c07d1c344e3cf3a87974a0764ebe30ad54d04d50b7c47b1d2a881c78d0c2fb	149	149	25	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
