# audit_id	toefl-2026-audio-linguistic-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# technical_audit	docs/toefl-2026-audio-technical-audit-2026-08-09.tsv
# technical_audit_sha256	21c15c0f8eaa63b17ab5d17f74e9aa8678da51ca00624bae6887ab922419653f
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# asr_engine	openai-whisper
# asr_release	20250625
# asr_model	small
# asr_model_sha256	9ecf779972d90ba49c06d968637d720dd632c55bbf19d441fb42bf17a411e794
# asr_settings	language=en;task=transcribe;device=cpu;fp16=false;temperature=0;beam_size=5;condition_on_previous_text=false;word_timestamps=false;threads=4
# normalization	Whisper_EnglishTextNormalizer_plus_source_speaker_label_removal
# asr_output_fingerprint	11e9a1bbc787c8b434b15958969e81f71325a231c10df82957d44d4e1df79c0e
# asr_transcript_fingerprint	ff7a24687edbbccd7b26da98bbc00ffc36bd5a33026bbae69628955af8fc6242
# canonical_contract	ASR_is_detector_only_all_canonical_transcripts_pending_human_T08
# release_contract	all_assets_blocked_not_validated
asset_id	set_id	part	task_rule	task_type	path	audio_sha256	technical_status	source_candidate_kind	source_candidate_ref	source_candidate_sha256	source_candidate_text	asr_model	asr_model_release	asr_language	asr_transcript	asr_transcript_sha256	source_normalized_sha256	asr_normalized_sha256	reference_words	asr_words	gross_wpm_descriptive	wer	substitutions	deletions	insertions	diff_summary	avg_logprob	min_segment_logprob	max_no_speech_prob	max_compression_ratio	asr_confidence_status	critical_diff_status	novel_repetition_status	spoken_length_status	linguistic_near_duplicate_status	voice_role_status	accent_status	pronunciation_status	linked_question_ids	question_key_consistency_status	manual_exchange_finding_ids	reconciliation_status	canonical_transcript	canonical_transcript_status	stressed_syllable_status	linguistic_status	human_queue_reasons	human_queue_priority	human_queue_owner	human_review_scope	technical_reuse_class	linguistic_reuse_candidate	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-16:part-12:repeat-1	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-1.mp3	e7c16eff7c29a801869e1d6a9928a28503d1b11bf854fe60fd483987c7f662cc	fail_actionable	targetSentence	object:t16-s-rp1.targetSentence	db84911000decc137c95bae60e9f782a8e92ac9faaf0fdcc5c8485eab1d64ca5	The market opens early.	openai-whisper-small	20250625	en	The market opens early.	db84911000decc137c95bae60e9f782a8e92ac9faaf0fdcc5c8485eab1d64ca5	7e5f16f46892154466138e17f1e3f59c7b47890c936132ffbfd77fbc7d976321	7e5f16f46892154466138e17f1e3f59c7b47890c936132ffbfd77fbc7d976321	4	4	123.711	0	0	0	0	none	-0.481682	-0.481682	0.004791	0.741935	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-s-rp1	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	TECH-T06-FAIL	P2	T08	100_percent_required_T08	B_technical_repair_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-12:repeat-2	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-2.mp3	6bd319c2d1e57085afaabda1f7b6b7c8709970e841bde9d963511d9e069696b6	pass_with_actionable_warning	targetSentence	object:t16-s-rp2.targetSentence	8add03cb7a65e5fe70fec87489226fec22441c4077819c8d00e49adf6006167e	He borrowed a book and read it in one evening.	openai-whisper-small	20250625	en	He borrowed a book and read it in one evening.	8add03cb7a65e5fe70fec87489226fec22441c4077819c8d00e49adf6006167e	68fd0283e90dfe819e8e7bb31aa2362a33d8c61dd01b540ddb185e84d4420306	68fd0283e90dfe819e8e7bb31aa2362a33d8c61dd01b540ddb185e84d4420306	10	10	212.766	0	0	0	0	none	-0.255198	-0.255198	0.004273	0.884615	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-s-rp2	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-12:repeat-3	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-3.mp3	68849bbc8bf7ecb3cdb25286de0747635ad318840f7d249e85262b22f0b20dfe	pass_automated_T06	targetSentence	object:t16-s-rp3.targetSentence	5fd1e5e05f3525e39f1e4c55f1bc7949125ec68f5cd3de20d3f52cbae631066d	The company decided to open a new office in the capital.	openai-whisper-small	20250625	en	The company decided to open a new office in the capital.	5fd1e5e05f3525e39f1e4c55f1bc7949125ec68f5cd3de20d3f52cbae631066d	9cd8ff4d8af8c67fd85e54cc3493b596e05bfb024e5a1b4b7c9b062969e89ce2	9cd8ff4d8af8c67fd85e54cc3493b596e05bfb024e5a1b4b7c9b062969e89ce2	11	11	170.984	0	0	0	0	none	-0.22012	-0.22012	0.000615	0.918033	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-s-rp3	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-12:repeat-4	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-4.mp3	fadcfd6ad20906559317afaeb785abad3d02a09c3926696b549a7d1c0db065fa	pass_automated_T06	targetSentence	object:t16-s-rp4.targetSentence	832aa8b2d9e29d28a91d55879c76a42ac25b39048e4c12f8f66c8a0ee015d9c8	The teacher explained that the assignment would be due at the end of the month.	openai-whisper-small	20250625	en	The teacher explained that the assignment would be due at the end of the month.	832aa8b2d9e29d28a91d55879c76a42ac25b39048e4c12f8f66c8a0ee015d9c8	31492fd0d2aedcb973515b9535e340eb9d3484f01e9ea3c39acaf6851b5805e2	31492fd0d2aedcb973515b9535e340eb9d3484f01e9ea3c39acaf6851b5805e2	15	15	207.373	0	0	0	0	none	-0.17737	-0.17737	0.00051	1.082192	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-s-rp4	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-12:repeat-5	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-5.mp3	c309007c968fd588e8414ea2f9e2b6d901f8ddaf4b8d448cb355f3c5b2353da6	pass_automated_T06	targetSentence	object:t16-s-rp5.targetSentence	14674a68187275220ca1f5d639ec102654182523349164997bcb6037b2fc5be0	Because the road was closed for repairs, the drivers had to take a much longer route home.	openai-whisper-small	20250625	en	Because the road was closed for repairs, the drivers had to take a much longer route home.	14674a68187275220ca1f5d639ec102654182523349164997bcb6037b2fc5be0	6dcbb96ca704c3a97c1a824e6b8b3296f8ada9676d95e877e263420c1e470aed	6dcbb96ca704c3a97c1a824e6b8b3296f8ada9676d95e877e263420c1e470aed	17	17	192.453	0	0	0	0	none	-0.134229	-0.134229	0.010431	1.125	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-s-rp5	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-17:part-5:listen-choose-1	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-1.mp3	da66ef0f23a696862d48474b8dc1cf7a11660b36b01eb206394cac9ec608c8de	pass_automated_T06	missing				openai-whisper-small	20250625	en	Excuse me, could you tell me where the campus bookstore is?	92a63b4e6d0c6e8ae197b8dcb5ea1175f59316cb34b3e2a7e1800b59129a532e		6ccd4afcdff6cb79bfabf7fe6671b0b4c0fceaba4b1454265e257559cfe6d6d0	0	11	195.266					no_source_candidate	-0.26097	-0.26097	0.004887	0.921875	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t17-l-cr1	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-17:part-5:listen-choose-2	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-2.mp3	30007117c6400eebad4252c097895896ac0d58adf2bf1b1b1c2cb638b1b690a4	pass_with_actionable_warning	missing				openai-whisper-small	20250625	en	Can we get together to study for the exam later today?	5598122b52a36e637d95ac3f8fbb485111bceff6939daa13be1f6afe47752c0c		f0afbf66f187bc819ba85e30c730de886e33558aa15922b7b18d1764031a7bb2	0	11	174.603					no_source_candidate	-0.163957	-0.163957	0.005711	0.981818	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t17-l-cr2	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-17:part-5:listen-choose-3	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-3.mp3	c2d828b167425a3a00f41f494ef69d6daeab30d036cfabab92540e4923813620	pass_automated_T06	missing				openai-whisper-small	20250625	en	Where can I get the registration form for the trip?	7fb5d1268f502eff101ded34919751db619e5e53b2692c62af78fe88f8e7d974		8be05113ea39b61bfbf72d519cae0b268afd72169bc8e3929e2f43d4bb65f6a8	0	10	201.342					no_source_candidate	-0.267523	-0.267523	0.003129	0.962264	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t17-l-cr3	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-17:part-5:listen-choose-4	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-4.mp3	8665dc1077fbb85eb440b9d64f2c0e53db8d16dae214981808d8a34b6d1bf46d	pass_automated_T06	missing				openai-whisper-small	20250625	en	Could you share the presentation slides with the rest of the group?	1f4d05ed08dd8b26c8f4d5576e12ae82e67dd94aabe9b400ba61a167a99b1137		a8fa1297c4e46f96c19b9246c25f6a43a8225d1f970bba2c651d8c1608b5f4d7	0	12	213.018					no_source_candidate	-0.177687	-0.177687	0.027128	1	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t17-l-cr4	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-17:part-5:listen-choose-5	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-5.mp3	ed3fb3d380fb55435aa61fb120ba0a94301e70e743ebef9758ce243eb08ae419	pass_automated_T06	missing				openai-whisper-small	20250625	en	You look thrilled today. Did something wonderful happen over the weekend?	e1d8e4681fe0c1571e274ea6c749c8a628677720112aac6a782bbd5728df1144		b1e8987055897010c0d59a706af991cffc6b865bd6d6b91d5da8356a7d3f70fd	0	11	154.93					no_source_candidate	-0.250134	-0.250134	0.008386	0.973333	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t17-l-cr5	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-17:part-6:conversation	set-17	6	L-002	Listen to a Conversation	public/audio/toefl/set-17/conversation.mp3	ee7c090535931fa32fb2bb0b4d1a588f838cc05e3c37d6a136d9a665c00622f3	pass_automated_T06	section.transcript	section:set-17:part-6.transcript	91a1c0d89c533c983482149e50993ead2a504d56b3c0d0aa5919911921dfd1f1	MAN: Did you sign up for the volunteer tutoring program? The one where we help local high-school students with math and science.\n\nWOMAN: I saw the poster but I wasn't sure. I want to, but I'm worried I'm not qualified. I'm only a second-year student myself.\n\nMAN: That's exactly what I thought at first. But they said you don't need to be an expert — you just need to be a year or two ahead of the students, which we definitely are. And there's a short training session before you start.\n\nWOMAN: Oh, that's reassuring. What's the time commitment?\n\nMAN: Two hours a week, on a day that fits your schedule. You meet the same student each week, so you build a relationship and can really track their progress.\n\nWOMAN: I like that. I think I'd find it rewarding, actually. Helping someone understand something you once struggled with yourself.\n\nMAN: Exactly. And honestly, it helps you too. Explaining a concept to someone else is one of the best ways to make sure you really understand it. I've heard people say they got better grades in their own courses after tutoring.\n\nWOMAN: That's a good point. Okay, I'm convinced. Where do I sign up?\n\nMAN: There's a link on the student services page. The deadline is Friday, so don't leave it too long.	openai-whisper-small	20250625	en	Did you sign up for the Volunteer Tutoring Program? The one where we help local high school students with math and science. I saw the poster, but I wasn't sure. I want to, but I'm worried I'm not qualified. I'm only a second-year student myself. That's exactly what I thought at first. But they said you don't need to be an expert. You just need to be a year or two ahead of the students, which we definitely are. And there's a short training session before you start. Oh, that's reassuring. What's the time commitment? Two hours a week, on a day that fits your schedule. You meet the same student each week so you build a relationship and can really track their progress. I like that. I think I'd find it rewarding, actually. Helping someone understand something you once struggled with yourself. Exactly. And honestly, it helps you too. Explaining a concept to someone else is one of the best ways to make sure you really understand it. I've heard people say they got better grades in their own courses after tutoring. That's a good point. Okay. I'm convinced. Where do I sign up? There's a link on the student services page. The deadline is Friday, so don't leave it too long.	01cec5f83489ced9bb3ba0ebe2b07445fd83f6df89115b9ab21ec57edc6a94a6	0a14ed5eb821806a6c34e84eb43530d740b791a17302269e418311986e192553	0a14ed5eb821806a6c34e84eb43530d740b791a17302269e418311986e192553	229	229	199.651	0	0	0	0	none	-0.147108	-0.218546	0.25994	1.650165	pass_model_signal	none_detected	none_detected	exceeds_intermediate_35_100_word_reference	none_detected_at_0.88	source_multi_role_labels_diarization_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t17-l-cv1;t17-l-cv2;t17-l-cv3;t17-l-cv4	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-LEN-001	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
