# inventory_id	toefl-2026-editorial-inventory
# inventory_version	2026-08-09.v1
# official_registry	toefl-ibt-2026@2026-08-09.v2
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# source_scope	src/data/mocks/toefl-set-{1..20}.ts
# default_content_version	legacy_unversioned
# default_authorship_status	not_recorded
# default_provenance_status	not_recorded
record_type	record_id	set_id	part	task_rule	source_type	parent_id	editorial_state	validation_status	reuse_status	renderer_status
stimulus	stimulus:set-11:part-7:audio	set-11	7	L-003	section_audio_with_transcript_candidate	section:set-11:part-7	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-l-an1	set-11	7	L-003	mcq	section:set-11:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-l-an1	set-11	7	L-003	mcq	object:t11-l-an1	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-l-an2	set-11	7	L-003	mcq	section:set-11:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-l-an2	set-11	7	L-003	mcq	object:t11-l-an2	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-l-an3	set-11	7	L-003	mcq	section:set-11:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-l-an3	set-11	7	L-003	mcq	object:t11-l-an3	draft	legacy_unverified	pending_T05	handled
section	section:set-11:part-8	set-11	8	L-004	MockSection	set:set-11	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-11:part-8:audio	set-11	8	L-004	section_audio_with_transcript_candidate	section:set-11:part-8	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-l-at1	set-11	8	L-004	mcq	section:set-11:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-l-at1	set-11	8	L-004	mcq	object:t11-l-at1	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-l-at2	set-11	8	L-004	mcq	section:set-11:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-l-at2	set-11	8	L-004	mcq	object:t11-l-at2	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-l-at3	set-11	8	L-004	mcq	section:set-11:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-l-at3	set-11	8	L-004	mcq	object:t11-l-at3	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-l-at4	set-11	8	L-004	mcq	section:set-11:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-l-at4	set-11	8	L-004	mcq	object:t11-l-at4	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-l-at5	set-11	8	L-004	mcq	section:set-11:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-l-at5	set-11	8	L-004	mcq	object:t11-l-at5	draft	legacy_unverified	pending_T05	handled
section	section:set-11:part-9	set-11	9	W-001+W-004	MockSection	set:set-11	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-w-bs1	set-11	9	W-001+W-004	sentencebuild	section:set-11:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-w-bs1	set-11	9	W-001+W-004	sentencebuild	object:t11-w-bs1	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-w-bs2	set-11	9	W-001+W-004	sentencebuild	section:set-11:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-w-bs2	set-11	9	W-001+W-004	sentencebuild	object:t11-w-bs2	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-w-bs3	set-11	9	W-001+W-004	sentencebuild	section:set-11:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-w-bs3	set-11	9	W-001+W-004	sentencebuild	object:t11-w-bs3	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-w-bs4	set-11	9	W-001+W-004	sentencebuild	section:set-11:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-w-bs4	set-11	9	W-001+W-004	sentencebuild	object:t11-w-bs4	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-w-bs5	set-11	9	W-001+W-004	sentencebuild	section:set-11:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-w-bs5	set-11	9	W-001+W-004	sentencebuild	object:t11-w-bs5	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-w-bs6	set-11	9	W-001+W-004	sentencebuild	section:set-11:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-w-bs6	set-11	9	W-001+W-004	sentencebuild	object:t11-w-bs6	draft	legacy_unverified	pending_T05	handled
section	section:set-11:part-10	set-11	10	W-002	MockSection	set:set-11	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-w-email	set-11	10	W-002	write	section:set-11:part-10	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-w-email:writing	set-11	10	W-002	writing_stimulus	object:t11-w-email	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-w-email	set-11	10	W-002	write	object:t11-w-email	draft	legacy_unverified	pending_T05	handled
section	section:set-11:part-11	set-11	11	W-003	MockSection	set:set-11	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-w-disc	set-11	11	W-003	write	section:set-11:part-11	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-w-disc:writing	set-11	11	W-003	writing_stimulus	object:t11-w-disc	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-w-disc	set-11	11	W-003	write	object:t11-w-disc	draft	legacy_unverified	pending_T05	handled
section	section:set-11:part-12	set-11	12	S-001	MockSection	set:set-11	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-rp1	set-11	12	S-001	repeat	section:set-11:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-rp1:audio	set-11	12	S-001	repeat_audio_with_script_candidate	object:t11-s-rp1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-rp1	set-11	12	S-001	repeat	object:t11-s-rp1	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-rp2	set-11	12	S-001	repeat	section:set-11:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-rp2:audio	set-11	12	S-001	repeat_audio_with_script_candidate	object:t11-s-rp2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-rp2	set-11	12	S-001	repeat	object:t11-s-rp2	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-rp3	set-11	12	S-001	repeat	section:set-11:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-rp3:audio	set-11	12	S-001	repeat_audio_with_script_candidate	object:t11-s-rp3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-rp3	set-11	12	S-001	repeat	object:t11-s-rp3	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-rp4	set-11	12	S-001	repeat	section:set-11:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-rp4:audio	set-11	12	S-001	repeat_audio_with_script_candidate	object:t11-s-rp4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-rp4	set-11	12	S-001	repeat	object:t11-s-rp4	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-rp5	set-11	12	S-001	repeat	section:set-11:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-rp5:audio	set-11	12	S-001	repeat_audio_with_script_candidate	object:t11-s-rp5	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-rp5	set-11	12	S-001	repeat	object:t11-s-rp5	draft	legacy_unverified	pending_T05	handled
section	section:set-11:part-13	set-11	13	S-002	MockSection	set:set-11	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-iv1	set-11	13	S-002	speak	section:set-11:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-iv1:interview	set-11	13	S-002	interview_text_prompt	object:t11-s-iv1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-iv1	set-11	13	S-002	speak	object:t11-s-iv1	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-iv2	set-11	13	S-002	speak	section:set-11:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-iv2:interview	set-11	13	S-002	interview_text_prompt	object:t11-s-iv2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-iv2	set-11	13	S-002	speak	object:t11-s-iv2	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-iv3	set-11	13	S-002	speak	section:set-11:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-iv3:interview	set-11	13	S-002	interview_text_prompt	object:t11-s-iv3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-iv3	set-11	13	S-002	speak	object:t11-s-iv3	draft	legacy_unverified	pending_T05	handled
question_object	object:t11-s-iv4	set-11	13	S-002	speak	section:set-11:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t11-s-iv4:interview	set-11	13	S-002	interview_text_prompt	object:t11-s-iv4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t11-s-iv4	set-11	13	S-002	speak	object:t11-s-iv4	draft	legacy_unverified	pending_T05	handled
set	set:set-12	set-12		R-001..S-002	MockExam		draft	audited_with_blockers	pending_T05	mixed
section	section:set-12:part-1	set-12	1	R-001	MockSection	set:set-12	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-cw1	set-12	1	R-001	wordcomplete	section:set-12:part-1	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t12-r-cw1:template	set-12	1	R-001	wordcomplete_template	object:t12-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw1:blank-1	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw1:blank-2	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw1:blank-3	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw1:blank-4	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw1:blank-5	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw1:blank-6	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw1	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-cw2	set-12	1	R-001	wordcomplete	section:set-12:part-1	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t12-r-cw2:template	set-12	1	R-001	wordcomplete_template	object:t12-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw2:blank-1	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw2:blank-2	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw2:blank-3	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw2:blank-4	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw2:blank-5	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-cw2:blank-6	set-12	1	R-001	wordcomplete_blank	object:t12-r-cw2	draft	legacy_unverified	pending_T05	handled
section	section:set-12:part-2	set-12	2	R-002	MockSection	set:set-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-12:part-2:passage	set-12	2	R-002	section_passage	section:set-12:part-2	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-dl1	set-12	2	R-002	mcq	section:set-12:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-dl1	set-12	2	R-002	mcq	object:t12-r-dl1	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-dl2	set-12	2	R-002	mcq	section:set-12:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-dl2	set-12	2	R-002	mcq	object:t12-r-dl2	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-dl3	set-12	2	R-002	mcq	section:set-12:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-dl3	set-12	2	R-002	mcq	object:t12-r-dl3	draft	legacy_unverified	pending_T05	handled
section	section:set-12:part-3	set-12	3	R-002	MockSection	set:set-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-12:part-3:passage	set-12	3	R-002	section_passage	section:set-12:part-3	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-dl4	set-12	3	R-002	mcq	section:set-12:part-3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-dl4	set-12	3	R-002	mcq	object:t12-r-dl4	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-dl5	set-12	3	R-002	mcq	section:set-12:part-3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-dl5	set-12	3	R-002	mcq	object:t12-r-dl5	draft	legacy_unverified	pending_T05	handled
section	section:set-12:part-4	set-12	4	R-003	MockSection	set:set-12	draft	legacy_unverified	pending_T05	mixed
stimulus	stimulus:set-12:part-4:passage	set-12	4	R-003	section_passage	section:set-12:part-4	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-ap1	set-12	4	R-003	mcq	section:set-12:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-ap1	set-12	4	R-003	mcq	object:t12-r-ap1	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-ap2	set-12	4	R-003	mcq	section:set-12:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-ap2	set-12	4	R-003	mcq	object:t12-r-ap2	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-ap3	set-12	4	R-003	mcq	section:set-12:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-ap3	set-12	4	R-003	mcq	object:t12-r-ap3	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-ap4	set-12	4	R-003	mcq	section:set-12:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-ap4	set-12	4	R-003	mcq	object:t12-r-ap4	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-ap5	set-12	4	R-003	mcq	section:set-12:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-r-ap5	set-12	4	R-003	mcq	object:t12-r-ap5	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-r-ap6	set-12	4	R-003	multiselect	section:set-12:part-4	draft	legacy_unverified	pending_T05	unhandled
item_unit	item:t12-r-ap6	set-12	4	R-003	multiselect	object:t12-r-ap6	draft	legacy_unverified	pending_T05	unhandled
section	section:set-12:part-5	set-12	5	L-001	MockSection	set:set-12	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cr1	set-12	5	L-001	mcq	section:set-12:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t12-l-cr1:audio	set-12	5	L-001	question_audio_without_transcript	object:t12-l-cr1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cr1	set-12	5	L-001	mcq	object:t12-l-cr1	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cr2	set-12	5	L-001	mcq	section:set-12:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t12-l-cr2:audio	set-12	5	L-001	question_audio_without_transcript	object:t12-l-cr2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cr2	set-12	5	L-001	mcq	object:t12-l-cr2	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cr3	set-12	5	L-001	mcq	section:set-12:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t12-l-cr3:audio	set-12	5	L-001	question_audio_without_transcript	object:t12-l-cr3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cr3	set-12	5	L-001	mcq	object:t12-l-cr3	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cr4	set-12	5	L-001	mcq	section:set-12:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t12-l-cr4:audio	set-12	5	L-001	question_audio_without_transcript	object:t12-l-cr4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cr4	set-12	5	L-001	mcq	object:t12-l-cr4	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cr5	set-12	5	L-001	mcq	section:set-12:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t12-l-cr5:audio	set-12	5	L-001	question_audio_without_transcript	object:t12-l-cr5	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cr5	set-12	5	L-001	mcq	object:t12-l-cr5	draft	legacy_unverified	pending_T05	handled
section	section:set-12:part-6	set-12	6	L-002	MockSection	set:set-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-12:part-6:audio	set-12	6	L-002	section_audio_with_transcript_candidate	section:set-12:part-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cv1	set-12	6	L-002	mcq	section:set-12:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cv1	set-12	6	L-002	mcq	object:t12-l-cv1	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cv2	set-12	6	L-002	mcq	section:set-12:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cv2	set-12	6	L-002	mcq	object:t12-l-cv2	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cv3	set-12	6	L-002	mcq	section:set-12:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cv3	set-12	6	L-002	mcq	object:t12-l-cv3	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-cv4	set-12	6	L-002	mcq	section:set-12:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-cv4	set-12	6	L-002	mcq	object:t12-l-cv4	draft	legacy_unverified	pending_T05	handled
section	section:set-12:part-7	set-12	7	L-003	MockSection	set:set-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-12:part-7:audio	set-12	7	L-003	section_audio_with_transcript_candidate	section:set-12:part-7	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-an1	set-12	7	L-003	mcq	section:set-12:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-an1	set-12	7	L-003	mcq	object:t12-l-an1	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-an2	set-12	7	L-003	mcq	section:set-12:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-an2	set-12	7	L-003	mcq	object:t12-l-an2	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-an3	set-12	7	L-003	mcq	section:set-12:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-an3	set-12	7	L-003	mcq	object:t12-l-an3	draft	legacy_unverified	pending_T05	handled
section	section:set-12:part-8	set-12	8	L-004	MockSection	set:set-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-12:part-8:audio	set-12	8	L-004	section_audio_with_transcript_candidate	section:set-12:part-8	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-at1	set-12	8	L-004	mcq	section:set-12:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-at1	set-12	8	L-004	mcq	object:t12-l-at1	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-at2	set-12	8	L-004	mcq	section:set-12:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-at2	set-12	8	L-004	mcq	object:t12-l-at2	draft	legacy_unverified	pending_T05	handled
question_object	object:t12-l-at3	set-12	8	L-004	mcq	section:set-12:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t12-l-at3	set-12	8	L-004	mcq	object:t12-l-at3	draft	legacy_unverified	pending_T05	handled
